age,embarked,fare,name,parch,passengerid,pclass,sex,sibsp,survived,test,ticket,train,family_size,title,ticket_number,group_size,family_size_cat,group_size_cat,is_alone,has_family,has_group,sex_0,sex_1,title_1,title_2,title_3,title_4,title_5,title_6,embarked_1,embarked_2,embarked_3,family_size_1,family_size_2,family_size_3,group_size_1,group_size_2,group_size_3,true_fare,true_fare_scaled,age_scaled,family_scaled,group_scaled
33.0,1.0,9.5,"Vande Velde, Mr. Johannes Joseph",0,753,3,0,0,0,,345780,1.0,1,1,345780,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,9.5,0.07417239225484072,0.4112489039208318,0.0,0.0
23.0,1.0,7.8958,"Jonkoff, Mr. Lalio",0,754,3,0,0,0,,349204,1.0,1,1,349204,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.28598271326568964,0.0,0.0
48.0,1.0,65.0,"Herman, Mrs. Samuel (Jane Laver)",2,755,2,1,1,1,,220845,1.0,4,2,220845,5,2,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,13.0,0.10149906308557151,0.599148189903545,0.30000000000000004,0.4
0.67,1.0,14.5,"Hamalainen, Master. Viljo",1,756,2,0,1,1,,250649,1.0,3,4,250649,2,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7.25,0.056605246720799494,0.006263309532757109,0.20000000000000004,0.1
28.0,1.0,7.7958,"Carlsson, Mr. August Sigfrid",0,757,3,0,0,0,,350042,1.0,1,1,350042,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.8,0.0608994378513429,0.3486158085932607,0.0,0.0
18.0,1.0,11.5,"Bailey, Mr. Percy Andrew",0,758,2,0,0,0,,29108,1.0,1,1,29108,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11.5,0.08978763272954403,0.22334961793811853,0.0,0.0
34.0,1.0,8.05,"Theobald, Mr. Thomas Leonard",0,759,3,0,0,0,,363294,1.0,1,1,363294,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.423775522986346,0.0,0.0
33.0,1.0,86.5,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0,760,1,1,0,1,,110152,1.0,1,6,110152,3,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,28.83,0.2250936914428482,0.4112489039208318,0.0,0.20000000000000004
30.0,1.0,14.5,"Garfirth, Mr. John",0,761,3,0,0,0,,358585,1.0,1,1,358585,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7.25,0.056605246720799494,0.37366904672428913,0.0,0.1
41.0,1.0,7.125,"Nirva, Mr. Iisakki Antino Aijo",0,762,3,0,0,0,,SOTON/O2 3101272,1.0,1,1,3101272,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.12,0.05559025608994378,0.5114618564449456,0.0,0.0
20.0,2.0,7.2292,"Barah, Mr. Hanna Assi",0,763,3,0,0,1,,2663,1.0,1,1,2663,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.24840285606914697,0.0,0.0
36.0,1.0,120.0,"Carter, Mrs. William Ernest (Lucile Polk)",2,764,1,1,1,1,,113760,1.0,4,2,113760,4,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,30.0,0.23422860712054963,0.44882876111737446,0.30000000000000004,0.30000000000000004
16.0,1.0,7.775,"Eklund, Mr. Hans Linus",0,765,3,0,0,0,,347074,1.0,1,1,347074,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.78,0.06074328544659587,0.19829637980709008,0.0,0.0
51.0,1.0,77.9583,"Hogeboom, Mrs. John C (Anna Andrews)",0,766,1,1,1,1,,13502,1.0,2,2,13502,3,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25.99,0.20292004996876947,0.6367280471000877,0.1,0.20000000000000004
40.0,2.0,39.6,"Brewe, Dr. Arthur Jackson",0,767,1,0,0,0,,112379,1.0,1,5,112379,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,39.6,0.3091817613991255,0.49893523737943135,0.0,0.0
30.5,3.0,7.75,"Mangan, Miss. Mary",0,768,3,1,0,0,,364850,1.0,1,3,364850,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.37993235625704624,0.0,0.0
30.0,3.0,24.15,"Moran, Mr. Daniel J",0,769,3,0,1,0,,371110,1.0,2,1,371110,3,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8.05,0.06285134291068083,0.37366904672428913,0.1,0.20000000000000004
32.0,1.0,8.3625,"Gronnestad, Mr. Daniel Danielsen",0,770,3,0,0,0,,8471,1.0,1,1,8471,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.36,0.06527170518425983,0.3987222848553176,0.0,0.0
24.0,1.0,9.5,"Lievens, Mr. Rene Aime",0,771,3,0,0,0,,345781,1.0,1,1,345781,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,9.5,0.07417239225484072,0.2985093323312038,0.0,0.0
48.0,1.0,7.8542,"Jensen, Mr. Niels Peder",0,772,3,0,0,0,,350047,1.0,1,1,350047,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.85,0.061289818863210485,0.599148189903545,0.0,0.0
57.0,1.0,10.5,"Mack, Mrs. (Mary)",0,773,2,1,0,0,,S.O./P.P. 3,1.0,1,2,3,2,1,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5.25,0.04099000624609619,0.711887761493173,0.0,0.1
30.0,2.0,7.225,"Elias, Mr. Dibo",0,774,3,0,0,0,,2674,1.0,1,1,2674,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.22,0.05637101811367894,0.37366904672428913,0.0,0.0
54.0,1.0,23.0,"Hocking, Mrs. Elizabeth (Eliza Needs)",3,775,2,1,1,1,,29105,1.0,5,2,29105,2,3,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,11.5,0.08978763272954403,0.6743079042966303,0.4,0.1
18.0,1.0,7.75,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0,776,3,0,0,0,,347078,1.0,1,1,347078,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.75,0.06050905683947532,0.22334961793811853,0.0,0.0
30.0,3.0,7.75,"Tobin, Mr. Roger",0,777,3,0,0,0,,383121,1.0,1,1,383121,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.37366904672428913,0.0,0.0
5.0,1.0,12.475,"Emanuel, Miss. Virginia Ethel",0,778,3,1,0,1,,364516,1.0,1,3,364516,2,1,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,6.24,0.048719550281074324,0.06050357008643368,0.0,0.1
30.0,3.0,7.7375,"Kilgannon, Mr. Thomas J",0,779,3,0,0,0,,36865,1.0,1,1,36865,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.74,0.060430980637101804,0.37366904672428913,0.0,0.0
43.0,1.0,211.3375,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",1,780,1,1,0,1,,24160,1.0,2,2,24160,4,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,52.83,0.41247657713928787,0.536515094575974,0.1,0.30000000000000004
13.0,2.0,7.2292,"Ayoub, Miss. Banoura",0,781,3,1,0,1,,2687,1.0,1,3,2687,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.16071652261054742,0.0,0.0
17.0,1.0,57.0,"Dick, Mrs. Albert Adrian (Vera Gillespie)",0,782,1,1,1,1,,17474,1.0,2,2,17474,3,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,19.0,0.14834478450968144,0.2108229988726043,0.1,0.20000000000000004
29.0,1.0,30.0,"Long, Mr. Milton Clyde",0,783,1,0,0,0,,113501,1.0,1,1,113501,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,30.0,0.23422860712054963,0.3611424276587749,0.0,0.0
30.0,1.0,23.45,"Johnston, Mr. Andrew G",2,784,3,0,1,0,,W./C. 6607,1.0,4,1,6607,4,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5.86,0.045752654590880695,0.37366904672428913,0.30000000000000004,0.30000000000000004
25.0,1.0,7.05,"Ali, Mr. William",0,785,3,0,0,0,,SOTON/O.Q. 3101312,1.0,1,1,3101312,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.05,0.05504372267332916,0.311035951396718,0.0,0.0
25.0,1.0,7.25,"Harmer, Mr. Abraham (David Lishin)",0,786,3,0,0,0,,374887,1.0,1,1,374887,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.25,0.056605246720799494,0.311035951396718,0.0,0.0
18.0,1.0,7.4958,"Sjoblom, Miss. Anna Sofia",0,787,3,1,0,1,,3101265,1.0,1,3,3101265,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7.5,0.05855715178013741,0.22334961793811853,0.0,0.0
8.0,3.0,29.125,"Rice, Master. George Hugh",1,788,3,0,4,0,,382652,1.0,6,4,382652,6,3,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,4.85,0.03786695815115552,0.09808342728297632,0.5000000000000001,0.5000000000000001
1.0,1.0,20.575,"Dean, Master. Bertram Vere",2,789,3,0,1,1,,C.A. 2315,1.0,4,4,2315,4,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,5.14,0.0401311680199875,0.0103970938243768,0.30000000000000004,0.30000000000000004
46.0,2.0,79.2,"Guggenheim, Mr. Benjamin",0,790,1,0,0,0,,PC 17593,1.0,1,1,17593,2,1,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,39.6,0.3091817613991255,0.5740949517725167,0.0,0.1
30.0,3.0,7.75,"Keane, Mr. Andrew ""Andy""",0,791,3,0,0,0,,12460,1.0,1,1,12460,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.37366904672428913,0.0,0.0
16.0,1.0,26.0,"Gaskell, Mr. Alfred",0,792,2,0,0,0,,239865,1.0,1,1,239865,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,13.0,0.10149906308557151,0.19829637980709008,0.0,0.1
21.0,1.0,69.55,"Sage, Miss. Stella Anna",2,793,3,1,8,0,,CA. 2343,1.0,11,3,2343,11,3,3,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,6.32,0.04934415990006246,0.2609294751346612,1.0,1.0
30.0,2.0,30.6958,"Hoyt, Mr. William Fisher",0,794,1,0,0,0,,PC 17600,1.0,1,1,17600,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,30.7,0.23969394128669577,0.37366904672428913,0.0,0.0
25.0,1.0,7.8958,"Dantcheff, Mr. Ristiu",0,795,3,0,0,0,,349203,1.0,1,1,349203,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.311035951396718,0.0,0.0
39.0,1.0,13.0,"Otter, Mr. Richard",0,796,2,0,0,0,,28213,1.0,1,1,28213,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.48640861831391713,0.0,0.0
49.0,1.0,25.9292,"Leader, Dr. Alice (Farnham)",0,797,1,1,0,1,,17465,1.0,1,5,17465,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,25.93,0.2024515927545284,0.6116748089690592,0.0,0.0
31.0,1.0,8.6833,"Osman, Mrs. Mara",0,798,3,1,0,1,,349244,1.0,1,2,349244,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,8.68,0.06777014366021236,0.38619566578980336,0.0,0.0
30.0,2.0,7.2292,"Ibrahim Shawah, Mr. Yousseff",0,799,3,0,0,0,,2685,1.0,1,1,2685,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.37366904672428913,0.0,0.0
30.0,1.0,24.15,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",1,800,3,1,1,0,,345773,1.0,3,2,345773,3,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,8.05,0.06285134291068083,0.37366904672428913,0.20000000000000004,0.20000000000000004
34.0,1.0,13.0,"Ponesell, Mr. Martin",0,801,2,0,0,0,,250647,1.0,1,1,250647,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,6.5,0.050749531542785754,0.423775522986346,0.0,0.1
31.0,1.0,26.25,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",1,802,2,1,1,1,,C.A. 31921,1.0,3,2,31921,3,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,8.75,0.06831667707682698,0.38619566578980336,0.20000000000000004,0.20000000000000004
11.0,1.0,120.0,"Carter, Master. William Thornton II",2,803,1,0,1,1,,113760,1.0,4,4,113760,4,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,30.0,0.23422860712054963,0.135663284479519,0.30000000000000004,0.30000000000000004
0.42,2.0,8.5167,"Thomas, Master. Assad Alexander",1,804,3,0,0,1,,2625,1.0,2,4,2625,2,2,2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4.26,0.033260462211118044,0.003131654766378554,0.1,0.1
27.0,1.0,6.975,"Hedman, Mr. Oskar Arvid",0,805,3,0,0,1,,347089,1.0,1,1,347089,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6.98,0.054497189256714554,0.33608918952774647,0.0,0.0
31.0,1.0,7.775,"Johansson, Mr. Karl Johan",0,806,3,0,0,0,,347063,1.0,1,1,347063,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.78,0.06074328544659587,0.38619566578980336,0.0,0.0
39.0,1.0,0.0,"Andrews, Mr. Thomas Jr",0,807,1,0,0,0,,112050,1.0,1,1,112050,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.48640861831391713,0.0,0.0
18.0,1.0,7.775,"Pettersson, Miss. Ellen Natalia",0,808,3,1,0,0,,347087,1.0,1,3,347087,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7.78,0.06074328544659587,0.22334961793811853,0.0,0.0
39.0,1.0,13.0,"Meyer, Mr. August",0,809,2,0,0,0,,248723,1.0,1,1,248723,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.48640861831391713,0.0,0.0
33.0,1.0,53.1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0,810,1,1,1,1,,113806,1.0,2,2,113806,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,26.55,0.20729231730168643,0.4112489039208318,0.1,0.1
26.0,1.0,7.8875,"Alexander, Mr. William",0,811,3,0,0,0,,3474,1.0,1,1,3474,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.89,0.061602123672704553,0.32356257046223225,0.0,0.0
39.0,1.0,24.15,"Lester, Mr. James",0,812,3,0,0,0,,A/4 48871,1.0,1,1,48871,3,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,8.05,0.06285134291068083,0.48640861831391713,0.0,0.20000000000000004
35.0,1.0,10.5,"Slemen, Mr. Richard James",0,813,2,0,0,0,,28206,1.0,1,1,28206,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10.5,0.08198001249219238,0.43630214205186024,0.0,0.0
6.0,1.0,31.275,"Andersson, Miss. Ebba Iris Alfrida",2,814,3,1,4,0,,347082,1.0,7,3,347082,7,3,3,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4.47,0.034900062460961896,0.07303018915194788,0.6000000000000001,0.6000000000000001
30.5,1.0,8.05,"Tomlin, Mr. Ernest Portage",0,815,3,0,0,0,,364499,1.0,1,1,364499,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.37993235625704624,0.0,0.0
30.0,1.0,0.0,"Fry, Mr. Richard",0,816,1,0,0,0,,112058,1.0,1,1,112058,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.37366904672428913,0.0,0.1
23.0,1.0,7.925,"Heininen, Miss. Wendla Maria",0,817,3,1,0,0,,STON/O2. 3101290,1.0,1,3,3101290,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7.92,0.061836352279825105,0.28598271326568964,0.0,0.0
31.0,2.0,37.0042,"Mallet, Mr. Albert",1,818,2,0,1,0,,S.C./PARIS 2079,1.0,3,1,2079,3,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,12.33,0.09626795752654589,0.38619566578980336,0.20000000000000004,0.20000000000000004
43.0,1.0,6.45,"Holm, Mr. John Fredrik Alexander",0,819,3,0,0,0,,C 7075,1.0,1,1,7075,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6.45,0.05035915053091817,0.536515094575974,0.0,0.0
10.0,1.0,27.9,"Skoog, Master. Karl Thorsten",2,820,3,0,3,0,,347088,1.0,6,4,347088,6,3,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4.65,0.0363054341036852,0.12313666541400477,0.5000000000000001,0.5000000000000001
52.0,1.0,93.5,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1,821,1,1,1,1,,12749,1.0,3,2,12749,4,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,23.38,0.18254216114928168,0.6492546661656019,0.20000000000000004,0.30000000000000004
27.0,1.0,8.6625,"Lulic, Mr. Nikola",0,822,3,0,0,1,,315098,1.0,1,1,315098,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.33608918952774647,0.0,0.0
38.0,1.0,0.0,"Reuchlin, Jonkheer. John George",0,823,1,0,0,0,,19972,1.0,1,5,19972,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.4738819992484029,0.0,0.0
27.0,1.0,12.475,"Moor, Mrs. (Beila)",1,824,3,1,0,1,,392096,1.0,2,2,392096,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,6.24,0.048719550281074324,0.33608918952774647,0.1,0.1
2.0,1.0,39.6875,"Panula, Master. Urho Abraham",1,825,3,0,4,0,,3101295,1.0,6,4,3101295,7,3,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,5.67,0.04426920674578388,0.02292371288989102,0.5000000000000001,0.6000000000000001
30.0,3.0,6.95,"Flynn, Mr. John",0,826,3,0,0,0,,368323,1.0,1,1,368323,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6.95,0.054262960649593996,0.37366904672428913,0.0,0.0
30.0,1.0,56.4958,"Lam, Mr. Len",0,827,3,0,0,0,,1601,1.0,1,1,1601,8,1,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7.06,0.05512179887570268,0.37366904672428913,0.0,0.7000000000000001
1.0,2.0,37.0042,"Mallet, Master. Andre",2,828,2,0,0,1,,S.C./PARIS 2079,1.0,3,4,2079,3,2,2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,12.33,0.09626795752654589,0.0103970938243768,0.20000000000000004,0.20000000000000004
30.0,3.0,7.75,"McCormack, Mr. Thomas Joseph",0,829,3,0,0,1,,367228,1.0,1,1,367228,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.37366904672428913,0.0,0.0
62.0,,80.0,"Stone, Mrs. George Nelson (Martha Evelyn)",0,830,1,1,0,1,,113572,1.0,1,2,113572,2,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,40.0,0.3123048094940662,0.7745208568207441,0.0,0.1
15.0,2.0,14.4542,"Yasbeck, Mrs. Antoni (Selini Alexander)",0,831,3,1,1,1,,2659,1.0,2,2,2659,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,7.23,0.05644909431605247,0.18576976074157586,0.1,0.1
0.83,1.0,18.75,"Richards, Master. George Sibley",1,832,2,0,1,1,,29106,1.0,3,4,29106,3,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,6.25,0.04879762648344784,0.008267568583239383,0.20000000000000004,0.20000000000000004
30.0,2.0,7.2292,"Saad, Mr. Amin",0,833,3,0,0,0,,2671,1.0,1,1,2671,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.37366904672428913,0.0,0.0
23.0,1.0,7.8542,"Augustsson, Mr. Albert",0,834,3,0,0,0,,347468,1.0,1,1,347468,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.85,0.061289818863210485,0.28598271326568964,0.0,0.0
18.0,1.0,8.3,"Allum, Mr. Owen George",0,835,3,0,0,0,,2223,1.0,1,1,2223,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.3,0.06480324797001874,0.22334961793811853,0.0,0.0
39.0,2.0,83.1583,"Compton, Miss. Sara Rebecca",1,836,1,1,1,1,,PC 17756,1.0,3,3,17756,3,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,27.72,0.21642723297938785,0.48640861831391713,0.20000000000000004,0.20000000000000004
21.0,1.0,8.6625,"Pasic, Mr. Jakob",0,837,3,0,0,0,,315097,1.0,1,1,315097,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.2609294751346612,0.0,0.0
30.0,1.0,8.05,"Sirota, Mr. Maurice",0,838,3,0,0,0,,392092,1.0,1,1,392092,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.37366904672428913,0.0,0.0
32.0,1.0,56.4958,"Chip, Mr. Chang",0,839,3,0,0,1,,1601,1.0,1,1,1601,8,1,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7.06,0.05512179887570268,0.3987222848553176,0.0,0.7000000000000001
30.0,2.0,29.7,"Marechal, Mr. Pierre",0,840,1,0,0,1,,11774,1.0,1,1,11774,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,29.7,0.23188632104934412,0.37366904672428913,0.0,0.0
20.0,1.0,7.925,"Alhomaki, Mr. Ilmari Rudolf",0,841,3,0,0,0,,SOTON/O2 3101287,1.0,1,1,3101287,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.92,0.061836352279825105,0.24840285606914697,0.0,0.0
16.0,1.0,10.5,"Mudd, Mr. Thomas Charles",0,842,2,0,0,0,,S.O./P.P. 3,1.0,1,1,3,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.25,0.04099000624609619,0.19829637980709008,0.0,0.1
30.0,2.0,31.0,"Serepeca, Miss. Augusta",0,843,1,1,0,1,,113798,1.0,1,3,113798,2,1,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,15.5,0.12101811367895064,0.37366904672428913,0.0,0.1
34.5,2.0,6.4375,"Lemberopolous, Mr. Peter L",0,844,3,0,0,0,,2683,1.0,1,1,2683,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6.44,0.05028107432854466,0.43003883251910313,0.0,0.0
17.0,1.0,8.6625,"Culumovic, Mr. Jeso",0,845,3,0,0,0,,315090,1.0,1,1,315090,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.2108229988726043,0.0,0.0
42.0,1.0,7.55,"Abbing, Mr. Anthony",0,846,3,0,0,0,,C.A. 5547,1.0,1,1,5547,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.55,0.058947532792004986,0.5239884755104598,0.0,0.0
30.0,1.0,69.55,"Sage, Mr. Douglas Bullen",2,847,3,0,8,0,,CA. 2343,1.0,11,1,2343,11,3,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6.32,0.04934415990006246,0.37366904672428913,1.0,1.0
35.0,2.0,7.8958,"Markoff, Mr. Marin",0,848,3,0,0,0,,349213,1.0,1,1,349213,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.43630214205186024,0.0,0.0
28.0,1.0,33.0,"Harper, Rev. John",1,849,2,0,0,0,,248727,1.0,2,5,248727,3,2,2,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,11.0,0.0858838226108682,0.3486158085932607,0.1,0.20000000000000004
35.0,2.0,89.1042,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",0,850,1,1,1,1,,17453,1.0,2,2,17453,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,44.55,0.34782948157401616,0.43630214205186024,0.1,0.1
4.0,1.0,31.275,"Andersson, Master. Sigvard Harald Elias",2,851,3,0,4,0,,347082,1.0,7,4,347082,7,3,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4.47,0.034900062460961896,0.04797695102091946,0.6000000000000001,0.6000000000000001
74.0,1.0,7.775,"Svensson, Mr. Johan",0,852,3,0,0,0,,347060,1.0,1,1,347060,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.78,0.06074328544659587,0.9248402856069148,0.0,0.0
